CNT_070,Compliance,MiFID II,Internal Only,Communication,Video,Employee Engagement,Strategy,IT Operations,Business Continuity Plan — Edition 2,Plan de Continuité d'Activité — Edition 2,Business Continuity  | Plan de Continuité d,4.1,French,French,Published,2022-07-06,2023-07-05,2025-04-23,2026-11-17,"This content covers compliance for clients. It provides key insights, guidelines and best practices to support decision making and communication.",Data Management;Audit,Executive Committee;Clients;All Employees,Internal,One-time,data;ESG;strategy,,Yes,https://intranet.bnpparibas.com/content/070,Digital Day,,APAC,BNP Paribas SA;Hello bank!;Nickel,Long-term,Market Evolution,Better UX,strategy;compliance;data;culture
CNT_071,Compliance,MiFID II,SharePoint;Corporate Website,Campaign,Article,People Analytics,Employee Engagement,Data Office,Risk Committee Summary — Edition 2,Synthèse Comité des Risques — Edition 2,Risk Committee Summa | Synthèse Comité des ,1.3,English,German,Active,2022-05-07,2024-04-12,2024-11-18,2025-10-09,"This content covers compliance for clients. It provides key insights, guidelines and best practices to support decision making and compliance.",Digital Initiative;Data Management;Communication,Regulators;Clients,Internal,Annual,reporting;AI,In Progress,Yes,,,COO,Americas,BNP Paribas SA;Nickel;Hello bank!,Multi-year,,Risk Mitigation,strategy;innovation;transformation
CNT_072,Data & AI,ML Ops,Internal Only;Corporate Website,Reference Document,Document,Data Office,Henri Dupont,Legal Counsel,Sustainability Report — Edition 2,Rapport Développement Durable — Edition 2,Sustainability Repor | Rapport Développemen,4.1,French,,Archived,2023-01-21,2023-11-05,2024-06-12,2026-06-11,"This content covers data & ai for board. It provides key insights, guidelines and best practices to support decision making and operations.",Strategic Planning;Communication,Board;Executive Committee;Regulators,Confidential,Quarterly,ESG;innovation,,No,https://sharepoint.bnpparibas.com/sites/072,,Head of Comms;CIO,Benelux,Floa,Immediate,Audit Finding,,transformation;reporting;innovation;data
CNT_073,Risk Management,Operational Risk;Conduct Risk,Mass Mailing;Corporate Website,Report,Article,Strategy,Strategy,Recruitment,Data Governance Manual — Edition 2,Manuel Gouvernance des Données — Edition 2,Data Governance Manu | Manuel Gouvernance d,1.1,French,,Under Review,2020-05-20,2023-10-31,2024-10-25,2026-02-04,"This content covers risk management for executive committee. It provides key insights, guidelines and best practices to support decision making and communication.",Training,Partners,Internal,Annual,sustainability;transformation;client,No,Yes,https://confluence.bnpparibas.com/pages/073,Townhall,Business Line Head,Americas,Floa,Medium-term,,Cost Reduction,risk;reporting
CNT_074,Risk Management,Market Risk,Confluence,Reference Document,Podcast,Regulatory Affairs,People Analytics,Social Media,EXCO Strategy Presentation — Edition 2,Présentation COMEX Stratégie — Edition 2,EXCO Strategy Presen | Présentation COMEX S,5.2,English,Italian;Spanish,Under Review,2022-04-29,2024-07-26,2024-09-07,2026-10-30,"This content covers risk management for clients. It provides key insights, guidelines and best practices to support decision making and strategy.",Audit,Managers;Executive Committee;All Employees,Confidential,Ad hoc,culture;sustainability,No,Yes,,Audit Committee,,Africa,BNP Paribas Cardif,Multi-year,,Revenue Growth,sustainability;data;digital;strategy
CNT_075,Finance,Forecasting;Budget,Social Media,Reference Document,Presentation,Employee Engagement,Data Office,Social Media,Regulatory Reporting Guide — Edition 2,Guide de Reporting Réglementaire — Edition 2,Regulatory Reporting | Guide de Reporting R,5.2,French,,Draft,2022-09-01,2024-09-26,2024-01-12,2025-07-25,"This content covers finance for regulators. It provides key insights, guidelines and best practices to support decision making and communication.",Regulatory Reporting,Risk Officers,Confidential,Quarterly,governance;risk,No,No,,Board Meeting,CEO;Head of Comms,Global;LATAM,Cetelem;BNP Paribas CIB,Multi-year,Client Request,Cost Reduction,finance;sustainability
CNT_076,Operations,Process;Continuity,Internal Only;SharePoint,Communication,Article,Reporting,Data Office,Employee Engagement,GenAI Adoption Playbook — Edition 2,Playbook Adoption GenAI — Edition 2,GenAI Adoption Playb | Playbook Adoption Ge,5.3,English,Portuguese,Published,2020-01-11,2025-01-07,2025-04-27,2025-10-29,"This content covers operations for risk officers. It provides key insights, guidelines and best practices to support decision making and operations.",Strategic Planning;Risk Control,Risk Officers;Clients;Partners,Public,Quarterly,innovation;risk;ESG;data;digital,,Yes,https://confluence.bnpparibas.com/pages/076,ESG Summit,,LATAM,BNP Paribas CIB;BNP Paribas SA;Arval,Short-term,Audit Finding,,compliance;transformation;innovation
CNT_077,Operations,Process,SharePoint,Newsletter,Document,Social Media,Data Office,Finance,Employee Engagement Survey — Edition 2,Enquête Engagement Collaborateurs — Edition 2,Employee Engagement  | Enquête Engagement C,4.1,French,Spanish,Active,2023-01-03,2024-07-01,2024-05-29,2026-12-09,"This content covers operations for clients. It provides key insights, guidelines and best practices to support decision making and compliance.",Training;Regulatory Reporting,Partners;Board;Managers,Public,Weekly,compliance;culture;digital;client,In Progress,Yes,https://intranet.bnpparibas.com/content/077,,CDO;CRO;CIO,Americas;Europe,Nickel;BNP Paribas SA;BNP Paribas Leasing,,Strategic Decision,Cost Reduction,transformation;data;finance
CNT_078,People & Culture,Well-being,Corporate Website;Teams,Newsletter,Dashboard,IT Operations,Reporting,Social Media,Climate Risk Assessment — Edition 2,Évaluation Risque Climatique — Edition 2,Climate Risk Assessm | Évaluation Risque Cl,5.2,French,English,Under Review,2023-02-18,2024-02-29,2024-05-31,2026-11-19,"This content covers people & culture for regulators. It provides key insights, guidelines and best practices to support decision making and strategy.",Regulatory Reporting,Regulators;Partners,Public,One-time,ESG;strategy;culture,Yes,No,,,Chief Risk Officer,Africa,BNP Paribas CIB;Nickel;Floa,Long-term,Audit Finding,Risk Mitigation,transformation;ESG;digital;sustainability
CNT_079,Finance,P&L;Budget,Mass Mailing,Report,Document,Recruitment,Finance,Data Office,Digital Transformation Bulletin — Edition 2,Bulletin Transformation Digitale — Edition 2,Digital Transformati | Bulletin Transformat,5.1,French,,Published,2021-06-25,2025-03-03,2024-02-03,2026-05-01,"This content covers finance for regulators. It provides key insights, guidelines and best practices to support decision making and compliance.",Communication;Strategic Planning,Risk Officers;Regulators;Managers,Internal,Quarterly,risk;compliance,Yes,Yes,,,,France,Floa;Nickel,Short-term,Client Request,Revenue Growth,reporting;transformation;client
CNT_080,Client Experience,Satisfaction;Digital Journey,Corporate Website,Reference Document,Infographic,Legal Counsel,Henri Dupont,Finance,Compliance E-Learning Module — Edition 2,Module E-Learning Conformité — Edition 2,Compliance E-Learnin | Module E-Learning Co,4.1,English,French,Archived,2021-09-23,2023-04-01,2024-04-12,2026-04-11,"This content covers client experience for all employees. It provides key insights, guidelines and best practices to support decision making and strategy.",HR Process;Communication;Risk Control,All Employees;Partners;Managers,Internal,One-time,sustainability;transformation;reporting;innovation;compliance,,Yes,https://intranet.bnpparibas.com/content/080,Product Launch,,APAC,Floa;BNP Paribas SA,Short-term,Regulatory Change,Efficiency Gain,risk;reporting;finance;strategy
CNT_081,Compliance,GDPR;MiFID II,Intranet,Report,Email,Press & Media,Strategy,Press & Media,API Management Policy — Edition 2,Politique Gestion des API — Edition 2,API Management Polic | Politique Gestion de,1.1,English,Spanish;Italian,Approved,2023-05-05,2023-07-17,2024-01-31,2025-07-29,"This content covers compliance for regulators. It provides key insights, guidelines and best practices to support decision making and operations.",Training,Executive Committee;All Employees,Restricted,Quarterly,governance;finance,,No,,Audit Committee,,APAC;LATAM,Nickel;BNP Paribas Leasing;Cetelem,,Audit Finding,Risk Mitigation,digital;innovation
CNT_082,People & Culture,Training;Well-being,Social Media;Mass Mailing,Report,FAQ,Regulatory Affairs,Henri Dupont,Strategy,Diversity Report — Edition 2,Rapport Diversité — Edition 2,Diversity Report | Rapport Diversité,3.1,English,French;Portuguese,Under Review,2022-08-12,2024-06-18,2024-04-02,2025-12-11,"This content covers people & culture for regulators. It provides key insights, guidelines and best practices to support decision making and communication.",Training;Digital Initiative,Managers,Restricted,Quarterly,data;finance,In Progress,No,,,,Middle East,Arval,Multi-year,Internal Initiative,,finance;digital;transformation
CNT_083,Compliance,MiFID II,SharePoint;Social Media,Communication,Video,Press & Media,Social Media,Strategy,Customer Journey Mapping — Edition 2,Cartographie Parcours Client — Edition 2,Customer Journey Map | Cartographie Parcour,5.1,French,,Under Review,2022-01-05,2023-08-29,2024-01-25,2026-03-16,"This content covers compliance for board. It provides key insights, guidelines and best practices to support decision making and operations.",Client Relationship,Partners;Managers;Executive Committee,Restricted,Quarterly,risk;strategy;data;reporting,Yes,No,https://confluence.bnpparibas.com/pages/083,ESG Summit,CHRO,Global,BNP Paribas Cardif,Multi-year,Client Request,Better UX,innovation;AI
CNT_084,Data & AI,Data Quality;ML Ops,Confluence;Social Media,Campaign,Document,Legal Counsel,Henri Dupont,Regulatory Affairs,Treasury Risk Policy — Edition 2,Politique Risque de Trésorerie — Edition 2,Treasury Risk Policy | Politique Risque de ,2.0,English,,Draft,2020-11-06,2024-01-02,2025-03-31,2025-08-26,"This content covers data & ai for managers. It provides key insights, guidelines and best practices to support decision making and operations.",Data Management;Communication;Strategic Planning,Regulators;Partners;Clients,Public,Weekly,client;finance;governance;data;strategy,In Progress,No,https://confluence.bnpparibas.com/pages/084,Audit Committee,,Middle East,BNP Paribas SA,Immediate,Strategic Decision,Compliance,compliance;sustainability
CNT_085,Finance,P&L;Audit,Internal Only;Confluence,Training,Presentation,Finance,Finance,Data Office,Market Risk Framework — Edition 2,Cadre Risque de Marché — Edition 2,Market Risk Framewor | Cadre Risque de Marc,5.0,English,Italian;Portuguese,Active,2021-04-03,2023-09-08,2025-03-14,2026-09-12,"This content covers finance for partners. It provides key insights, guidelines and best practices to support decision making and communication.",Data Management,Managers;Regulators,Internal,One-time,sustainability;ESG,,Yes,,ESG Summit,,Global;Americas,Floa,Long-term,,Revenue Growth,transformation;sustainability;finance;risk
CNT_086,ESG,Carbon Footprint;Social Impact,Confluence;Internal Only,Press Release,Article,Recruitment,IT Operations,Recruitment,Conduct Risk Guidelines — Edition 2,Lignes Directrices Risque de Conduite — Edition 2,Conduct Risk Guideli | Lignes Directrices R,4.1,French,,Archived,2023-05-10,2025-03-17,2024-07-19,2026-09-07,"This content covers esg for risk officers. It provides key insights, guidelines and best practices to support decision making and strategy.",Communication;Digital Initiative,Risk Officers,Internal,Ad hoc,innovation;ESG;digital;strategy;governance,No,Yes,,Product Launch,,Europe,Cetelem;BNP Paribas Cardif,,Client Request,Cost Reduction,governance;compliance;strategy
CNT_087,People & Culture,Performance;Well-being,Internal Only;Mass Mailing,Press Release,FAQ,Social Media,Legal Counsel,Employee Engagement,Credit Risk Policy Update — Edition 2,Mise à Jour Politique Risque Crédit — Edition 2,Credit Risk Policy U | Mise à Jour Politiqu,1.2,English,,Under Review,2021-01-10,2024-10-20,2024-01-07,2026-12-13,"This content covers people & culture for risk officers. It provides key insights, guidelines and best practices to support decision making and communication.",Client Relationship;Risk Control,Regulators;All Employees;Partners,Public,Weekly,data;risk,No,No,,Regulatory Deadline,,Global;Middle East,BNP Paribas SA;Nickel,,Audit Finding,Efficiency Gain,finance;digital
CNT_088,Operations,Facilities,Mass Mailing,Dashboard,Infographic,Regulatory Affairs,IT Operations,Reporting,FinCrime Prevention Guide — Edition 2,Guide Prévention Criminalité Financière — Edition 2,FinCrime Prevention  | Guide Prévention Cri,2.0,French,English;Italian,Active,2021-08-10,2024-08-07,2025-01-02,2025-08-30,"This content covers operations for risk officers. It provides key insights, guidelines and best practices to support decision making and communication.",Training;HR Process;Audit,Board,Internal,Quarterly,governance;client;data,Yes,No,,,,Benelux;Europe,BNP Paribas CIB;BNP Paribas SA,Short-term,Market Evolution,Process Improvement,strategy;digital;compliance;transformation
CNT_089,Innovation,Fintech;Open Banking,Confluence,Reference Document,Article,Reporting,Reporting,Reporting,Data Mesh Architecture — Edition 2,Architecture Data Mesh — Edition 2,Data Mesh Architectu | Architecture Data Me,4.0,French,English,Active,2020-02-16,2024-04-22,2025-04-24,2026-11-17,"This content covers innovation for board. It provides key insights, guidelines and best practices to support decision making and communication.",Audit,Executive Committee;Regulators;All Employees,Confidential,Ad hoc,ESG;compliance;digital;innovation,Yes,Yes,https://intranet.bnpparibas.com/content/089,Townhall,CEO,Europe;Global,Floa;BNP Paribas SA;Arval,Short-term,Regulatory Change,,reporting;compliance;data
CNT_090,People & Culture,Well-being,SharePoint,Press Release,Document,Legal Counsel,Finance,Employee Engagement,ESG Scorecard — Edition 2,Tableau de Bord ESG — Edition 2,ESG Scorecard | Tableau de Bord ESG,4.1,English,English;Portuguese,Approved,2022-11-26,2023-05-06,2024-12-16,2026-09-18,"This content covers people & culture for managers. It provides key insights, guidelines and best practices to support decision making and operations.",Risk Control;Client Relationship,Executive Committee;Regulators,Restricted,Ad hoc,sustainability;innovation;risk;AI;reporting,,No,https://confluence.bnpparibas.com/pages/090,,,Europe;Americas,Arval;BNP Paribas CIB,Medium-term,,Efficiency Gain,innovation;ESG
CNT_091,Finance,Forecasting;Budget,Mass Mailing,Dashboard,Dashboard,Social Media,Social Media,Recruitment,HR Digital Transformation — Edition 2,Transformation RH Digitale — Edition 2,HR Digital Transform | Transformation RH Di,2.0,French,,Published,2020-10-10,2025-01-08,2025-04-30,2026-06-28,"This content covers finance for partners. It provides key insights, guidelines and best practices to support decision making and communication.",Data Management,Executive Committee,Internal,Annual,innovation;risk;compliance;data,,Yes,https://intranet.bnpparibas.com/content/091,Digital Day,CFO;Head of Comms,Europe,Hello bank!;BNP Paribas Cardif;BNP Paribas Leasing,Medium-term,,Compliance,governance;ESG;culture
CNT_092,Data & AI,Data Quality;Analytics,Intranet;SharePoint,Reference Document,FAQ,IT Operations,Finance,Strategy,Procurement Policy Renewal — Edition 2,Renouvellement Politique Achats — Edition 2,Procurement Policy R | Renouvellement Polit,3.1,English,English;German,Archived,2022-08-18,2024-03-16,2024-12-03,2026-06-28,"This content covers data & ai for board. It provides key insights, guidelines and best practices to support decision making and strategy.",Audit,Risk Officers,Restricted,One-time,compliance;governance;ESG,Yes,Yes,https://sharepoint.bnpparibas.com/sites/092,Digital Day,CHRO,France,BNP Paribas Leasing;Cetelem,Multi-year,Strategic Decision,Better UX,strategy;culture;reporting
CNT_093,ESG,Diversity & Inclusion,Confluence;Mass Mailing,Report,Document,Regulatory Affairs,Recruitment,Finance,CRM Migration Guide — Edition 2,Guide Migration CRM — Edition 2,CRM Migration Guide | Guide Migration CRM,1.0,French,Spanish,Active,2022-02-04,2023-09-22,2024-11-17,2026-12-08,"This content covers esg for board. It provides key insights, guidelines and best practices to support decision making and compliance.",Communication;Digital Initiative,Regulators;Board,Confidential,Quarterly,compliance;ESG,,Yes,,,,LATAM,BNP Paribas Leasing;BNP Paribas Cardif,Medium-term,,Cost Reduction,ESG;culture;finance;governance
CNT_094,Data & AI,Data Governance;ML Ops,Internal Only,Dashboard,FAQ,Data Office,People Analytics,Strategy,Operational Excellence Plan — Edition 2,Plan Excellence Opérationnelle — Edition 2,Operational Excellen | Plan Excellence Opér,1.3,French,,Under Review,2020-10-29,2024-06-12,2024-04-04,2025-08-12,"This content covers data & ai for clients. It provides key insights, guidelines and best practices to support decision making and compliance.",HR Process;Audit;Risk Control,Clients;Regulators;All Employees,Internal,One-time,data;client;culture,Yes,Yes,,Annual Results,,Africa,BNP Paribas Leasing;BNP Paribas SA;Arval,,Technology Evolution,Risk Mitigation,transformation;governance
CNT_095,Operations,Procurement,Intranet,Reference Document,Email,Employee Engagement,Finance,Regulatory Affairs,Brand Guidelines Update — Edition 2,Mise à Jour Charte Marque — Edition 2,Brand Guidelines Upd | Mise à Jour Charte M,5.2,English,,Approved,2021-03-22,2024-09-22,2024-03-11,2026-07-12,"This content covers operations for risk officers. It provides key insights, guidelines and best practices to support decision making and strategy.",Client Relationship;Regulatory Reporting;Risk Control,Clients;All Employees,Confidential,Monthly,innovation;risk;transformation,In Progress,No,,,,Europe;Global,Nickel;Floa;BNP Paribas CIB,Immediate,Strategic Decision,Cost Reduction,governance;strategy;sustainability;client
CNT_096,Compliance,MiFID II;KYC,Internal Only,Dashboard,Article,Recruitment,Recruitment,Legal Counsel,Social Media Policy — Edition 2,Politique Réseaux Sociaux — Edition 2,Social Media Policy | Politique Réseaux So,4.2,English,Italian;Spanish,Draft,2023-03-01,2023-08-31,2024-11-25,2026-08-01,"This content covers compliance for executive committee. It provides key insights, guidelines and best practices to support decision making and strategy.",Regulatory Reporting;Client Relationship,Managers;Board;All Employees,Confidential,One-time,compliance;innovation;data,No,Yes,https://intranet.bnpparibas.com/content/096,Audit Committee,CEO,Americas;APAC,Floa;BNP Paribas Leasing;BNP Paribas CIB,,Strategic Decision,Cost Reduction,transformation;strategy;reporting;AI
CNT_097,Client Experience,CRM;Digital Journey,Teams,Campaign,Document,Press & Media,Regulatory Affairs,Recruitment,Talent Acquisition Strategy — Edition 2,Stratégie Acquisition Talents — Edition 2,Talent Acquisition S | Stratégie Acquisitio,5.3,French,,Under Review,2020-11-27,2023-05-08,2025-01-13,2026-09-07,"This content covers client experience for executive committee. It provides key insights, guidelines and best practices to support decision making and compliance.",Strategic Planning;Regulatory Reporting,Partners;Managers,Public,Monthly,data;risk;compliance;digital,In Progress,No,https://sharepoint.bnpparibas.com/sites/097,,,Middle East;France,BNP Paribas CIB;BNP Paribas Cardif;Arval,Immediate,,Revenue Growth,digital;sustainability;compliance
CNT_098,People & Culture,Well-being,Mass Mailing;Confluence,Campaign,Podcast,Reporting,Regulatory Affairs,Finance,Innovation Lab Report — Edition 2,Rapport Lab Innovation — Edition 2,Innovation Lab Repor | Rapport Lab Innovati,5.0,French,English;German;Portuguese,Archived,2022-04-15,2023-02-01,2025-04-10,2026-04-04,"This content covers people & culture for partners. It provides key insights, guidelines and best practices to support decision making and communication.",Data Management,Executive Committee;Managers,Confidential,Ad hoc,digital;sustainability;transformation;governance,No,No,,Annual Results,CRO;COO;Business Line Head,Europe,Cetelem,,Internal Initiative,Better UX,finance;governance;digital;data
CNT_099,ESG,Governance;Carbon Footprint,Intranet,Report,Infographic,Finance,Henri Dupont,People Analytics,Cybersecurity Awareness Campaign — Edition 2,Campagne Sensibilisation Cybersécurité — Edition 2,Cybersecurity Awaren | Campagne Sensibilisa,4.2,English,,Archived,2021-06-11,2023-04-17,2024-04-25,2026-04-15,"This content covers esg for clients. It provides key insights, guidelines and best practices to support decision making and strategy.",Communication,Risk Officers,Restricted,Monthly,ESG;innovation,Yes,Yes,https://intranet.bnpparibas.com/content/099,,Business Line Head;CRO;CFO,Middle East,BNP Paribas SA,Long-term,Strategic Decision,,data;transformation
CNT_100,Data & AI,Data Quality;ML Ops,Social Media,Newsletter,Dashboard,Finance,Strategy,Regulatory Affairs,Financial Crime Alert — Edition 2,Alerte Criminalité Financière — Edition 2,Financial Crime Aler | Alerte Criminalité F,1.3,English,,Published,2023-02-05,2024-10-24,2024-02-25,2026-05-04,"This content covers data & ai for partners. It provides key insights, guidelines and best practices to support decision making and communication.",Communication;Data Management;Risk Control,All Employees;Regulators,Restricted,Monthly,ESG;innovation;client,In Progress,No,,ESG Summit,,Europe;LATAM,Hello bank!;Arval,Short-term,Market Evolution,,digital;transformation
CNT_101,ESG,Diversity & Inclusion;Green Finance,Confluence;Mass Mailing,Dashboard,Infographic,Legal Counsel,Employee Engagement,Reporting,Data Governance Comms Plan — Edition 3,Plan de Communication Data Governance — Edition 3,Data Governance Comm | Plan de Communicatio,4.0,English,,Archived,2021-05-31,2024-09-17,2024-12-31,2026-02-10,"This content covers esg for clients. It provides key insights, guidelines and best practices to support decision making and compliance.",Risk Control;Strategic Planning,Clients,Public,Monthly,digital;finance;innovation;AI,Yes,No,https://confluence.bnpparibas.com/pages/101,Product Launch,,Global,Nickel;Hello bank!,Multi-year,Audit Finding,Compliance,AI;ESG;reporting;finance
CNT_102,Digital Transformation,API Strategy;Cybersecurity,Teams,Dashboard,Video,Finance,Henri Dupont,Strategy,2024 ESG Annual Report — Edition 3,Rapport Annuel ESG 2024 — Edition 3,2024 ESG Annual Repo | Rapport Annuel ESG 2,4.2,French,French;English,Active,2020-07-13,2024-11-20,2024-12-14,2025-11-07,"This content covers digital transformation for board. It provides key insights, guidelines and best practices to support decision making and strategy.",Strategic Planning;Audit;Communication,Managers;Regulators,Restricted,One-time,governance;digital;reporting,In Progress,No,https://confluence.bnpparibas.com/pages/102,Townhall,,France;Europe,Nickel;BNP Paribas CIB;Hello bank!,Multi-year,Technology Evolution,,risk;transformation;culture
CNT_103,Client Experience,Satisfaction;Loyalty,Confluence,Campaign,Presentation,People Analytics,Recruitment,People Analytics,Monthly HR Newsletter — Edition 3,Newsletter Mensuelle RH — Edition 3,Monthly HR Newslette | Newsletter Mensuelle,2.1,English,Spanish;German,Under Review,2022-01-01,2023-09-04,2025-02-27,2026-10-27,"This content covers client experience for all employees. It provides key insights, guidelines and best practices to support decision making and compliance.",Regulatory Reporting;Training,Regulators,Internal,Ad hoc,risk;data;sustainability;culture,No,Yes,https://intranet.bnpparibas.com/content/103,Product Launch,CHRO;CRO,Europe;APAC,BNP Paribas CIB,Medium-term,Strategic Decision,Efficiency Gain,culture;governance
CNT_104,Finance,Budget;P&L,SharePoint,Report,Article,People Analytics,Strategy,Regulatory Affairs,GDPR Compliance Guide — Edition 3,Guide de Conformité RGPD — Edition 3,GDPR Compliance Guid | Guide de Conformité ,1.0,French,Portuguese;German;English,Approved,2022-07-18,2024-05-28,2024-12-20,2026-11-15,"This content covers finance for regulators. It provides key insights, guidelines and best practices to support decision making and strategy.",Digital Initiative;Training;Regulatory Reporting,Regulators;Risk Officers,Public,Weekly,client;digital,,No,https://confluence.bnpparibas.com/pages/104,Board Meeting,,Africa;Benelux,Cetelem;Floa,Immediate,Internal Initiative,Cost Reduction,compliance;ESG
CNT_105,Client Experience,Satisfaction,SharePoint,Dashboard,Post,Regulatory Affairs,Legal Counsel,Legal Counsel,Operational Risk Dashboard — Edition 3,Dashboard Risques Opérationnels — Edition 3,Operational Risk Das | Dashboard Risques Op,1.2,English,French,Draft,2021-11-13,2023-09-12,2024-07-15,2026-01-14,"This content covers client experience for regulators. It provides key insights, guidelines and best practices to support decision making and communication.",Regulatory Reporting;Data Management;Digital Initiative,Board,Internal,Monthly,data;strategy;governance;reporting,No,No,https://intranet.bnpparibas.com/content/105,ESG Summit,CRO;COO,Africa,Cetelem,Multi-year,Technology Evolution,,digital;culture
CNT_106,ESG,Carbon Footprint;Green Finance,Mass Mailing;Intranet,Newsletter,Presentation,Reporting,Data Office,Legal Counsel,Data Quality Policy — Edition 3,Politique Data Quality — Edition 3,Data Quality Policy | Politique Data Quali,2.1,French,Portuguese,Approved,2022-04-28,2023-12-29,2024-02-29,2025-11-06,"This content covers esg for board. It provides key insights, guidelines and best practices to support decision making and communication.",HR Process,Regulators,Restricted,Monthly,culture;digital;reporting;AI,Yes,No,https://sharepoint.bnpparibas.com/sites/106,Product Launch,,Middle East;APAC,Nickel;BNP Paribas Leasing;Arval,Medium-term,Audit Finding,Compliance,risk;compliance
CNT_107,Finance,Audit,Mass Mailing;Confluence,Dashboard,Video,Reporting,Strategy,Legal Counsel,Q3 Performance Report — Edition 3,Rapport de Performance Q3 — Edition 3,Q3 Performance Repor | Rapport de Performan,5.0,French,Portuguese;Spanish,Draft,2020-06-26,2025-01-28,2024-12-23,2025-10-05,"This content covers finance for all employees. It provides key insights, guidelines and best practices to support decision making and strategy.",Regulatory Reporting;Client Relationship,Regulators,Public,Monthly,digital;reporting;culture;innovation,Yes,Yes,https://confluence.bnpparibas.com/pages/107,,CFO,Benelux,Hello bank!;BNP Paribas CIB;BNP Paribas Cardif,Multi-year,Strategic Decision,Compliance,governance;culture;data
CNT_108,People & Culture,Performance;Training,Intranet,Training,Podcast,Regulatory Affairs,Henri Dupont,Employee Engagement,Responsible AI Charter — Edition 3,Charte IA Responsable — Edition 3,Responsible AI Chart | Charte IA Responsabl,1.1,English,,Published,2021-03-17,2024-03-25,2025-01-18,2025-10-20,"This content covers people & culture for clients. It provides key insights, guidelines and best practices to support decision making and operations.",Communication,Clients,Public,Quarterly,risk;sustainability,In Progress,No,https://intranet.bnpparibas.com/content/108,,,Europe;Africa,BNP Paribas Leasing,Immediate,,Cost Reduction,sustainability;AI
CNT_109,Innovation,Lab Projects;Fintech,Social Media;Corporate Website,Training,Video,People Analytics,Strategy,Data Office,Cybersecurity Training Plan — Edition 3,Plan de Formation Cybersécurité — Edition 3,Cybersecurity Traini | Plan de Formation Cy,1.1,French,,Draft,2023-06-18,2023-10-01,2024-02-03,2025-10-27,"This content covers innovation for all employees. It provides key insights, guidelines and best practices to support decision making and communication.",Strategic Planning;Data Management,Regulators,Internal,Monthly,finance;culture,Yes,No,https://sharepoint.bnpparibas.com/sites/109,ESG Summit,,Middle East;LATAM,Hello bank!;Floa,Multi-year,Client Request,Efficiency Gain,strategy;culture
CNT_110,Risk Management,Conduct Risk,SharePoint;Teams,Reference Document,Video,People Analytics,Data Office,Social Media,Regulatory Watch Bulletin — Edition 3,Bulletin de Veille Réglementaire — Edition 3,Regulatory Watch Bul | Bulletin de Veille R,5.1,English,Spanish;English;French,Draft,2022-11-15,2023-05-07,2024-06-22,2026-11-16,"This content covers risk management for executive committee. It provides key insights, guidelines and best practices to support decision making and compliance.",Data Management,Board;All Employees;Partners,Confidential,Quarterly,digital;AI;strategy,Yes,Yes,,ESG Summit,,Americas,Arval,Multi-year,,Process Improvement,sustainability;reporting;AI;data
CNT_111,Operations,Supply Chain,Mass Mailing,Reference Document,Dashboard,Press & Media,Henri Dupont,Social Media,Cloud Strategy 2025 — Edition 3,Stratégie Cloud 2025 — Edition 3,Cloud Strategy 2025 | Stratégie Cloud 2025,3.2,French,,Approved,2022-03-25,2024-03-08,2024-04-20,2026-04-18,"This content covers operations for regulators. It provides key insights, guidelines and best practices to support decision making and compliance.",HR Process,Partners;Executive Committee;Managers,Internal,Monthly,ESG;reporting;culture;transformation,In Progress,Yes,,Product Launch,,Global,Arval,Immediate,Technology Evolution,Process Improvement,culture;finance;risk;compliance
CNT_112,Compliance,MiFID II;Sanctions,SharePoint;Internal Only,Communication,Post,Recruitment,Henri Dupont,Data Office,Annual Social Balance Sheet — Edition 3,Bilan Social Annuel — Edition 3,Annual Social Balanc | Bilan Social Annuel,3.0,English,,Active,2022-11-06,2025-02-24,2025-02-15,2025-10-06,"This content covers compliance for board. It provides key insights, guidelines and best practices to support decision making and compliance.",Digital Initiative;HR Process;Communication,Board;Partners;Regulators,Confidential,One-time,compliance;strategy;finance;risk;governance,Yes,Yes,,Product Launch,,APAC,Cetelem;BNP Paribas SA;BNP Paribas Cardif,Short-term,Audit Finding,,risk;ESG;innovation;sustainability
CNT_113,Client Experience,Digital Journey;Onboarding,Internal Only;Corporate Website,Reference Document,Article,Social Media,Henri Dupont,Strategy,Innovation Framing Note — Edition 3,Note de Cadrage Innovation — Edition 3,Innovation Framing N | Note de Cadrage Inno,2.3,English,,Under Review,2023-05-17,2023-07-25,2024-11-11,2026-03-12,"This content covers client experience for regulators. It provides key insights, guidelines and best practices to support decision making and communication.",Digital Initiative;Risk Control,Executive Committee;Partners;Managers,Confidential,Ad hoc,compliance;reporting,In Progress,Yes,,Audit Committee,,Middle East;APAC,Floa;Arval;BNP Paribas SA,Medium-term,Strategic Decision,Process Improvement,risk;compliance;data
CNT_114,Risk Management,Credit Risk,Intranet;Social Media,Reference Document,Dashboard,Data Office,Data Office,Strategy,Enhanced KYC Procedure — Edition 3,Procédure KYC Renforcée — Edition 3,Enhanced KYC Procedu | Procédure KYC Renfor,1.2,English,English,Active,2021-03-03,2023-04-09,2024-05-21,2025-11-03,"This content covers risk management for regulators. It provides key insights, guidelines and best practices to support decision making and strategy.",Communication,Managers;Board,Public,Weekly,digital;governance;data,In Progress,No,,Board Meeting,Head of Comms,Africa;APAC,Arval;BNP Paribas SA,Medium-term,,Cost Reduction,culture;AI;governance
